business_id,categories.0,city,latitude,longitude,name,stars
QP2c6C_xk6nSiLgaVuq2hQ,Buffets,Las Vegas,36.1976942,-115.2470842,World Buffet,1.5
OJaODLWh3YtZPK5V5L_CnQ,Vegan,Chandler,33.3059385,-111.9471779,24 Carrots Juice Bar & Cafe,4
J6z4W7v727W1pX4-cRnMYw,Buffets,Phoenix,33.495304,-112.092068,China House Buffet,2
h2qoDqeVdTDnJRGQGqsi4g,Vegan,Etobicoke,43.5999294,-79.507932,Bombay On the Lake,3.5
GJX_96Dldb0JZLUlHBgAcA,Vegan,Toronto,43.6529437677,-79.3559842475,FUEL+,4
dSfXDo6AB5i76nj2QgoS8Q,Sports Bars,Richmond Hill,43.8961561,-79.4028155,Yogi's Bar and Grill,4
dnKli38dNKkFy9HiV8w53A,Buffets,Pickering,43.8279946,-79.0976787,Great Wall Buffet,2
2JV0xGXsszojof2BuEt_hw,Sports Bars,Phoenix,33.6536099,-112.0637743,Gallagher's,3
8cObcZxjNiJc1L4Oaka0fQ,Vegan,Brossard,45.4397180579,-73.4426284817,Copper Branch,3.5
r7JM2s-kkcFf47H7yl0PUw,Buffets,Edinburgh,55.9434891,-3.1842563,Ann Purna,4
wjZ12shpUWAy4Boy0G5z1g,Buffets,Las Vegas,36.0993783,-115.1710285,Island Buffet,1.5
tJyXQ8xziSqK7dtB0Md3mw,Sports Bars,Tempe,33.4221689,-111.944507,Boston's Restaurant & Sports Bar,3
RiO6Jcjya1z-9gAQzNU3LA,Sports Bars,Berea,41.3691253,-81.8527615,Mike's Bar & Grille,4
_8mBVtt6yhkS0YtT1FGBNg,Vegan,Las Vegas,36.191832,-115.3053232,Nekter Juice Bar,3.5
GM3_MoAgPcyE1ozWxjy-XA,Sports Bars,Toronto,43.7633609,-79.291298,Kornerstones,3.5
Kgn95ai9ruzslGuNtAnGPg,Sports Bars,Scottsdale,33.4903252383,-111.926479004,Smokehaus,3.5
ireHTdAh1d4lmGiieMfV_A,Sports Bars,Charlotte,35.0883021,-80.8632461,Fox & Hound,2.5
ypgo_xEb2dghMT-jlJAo3g,Buffets,Phoenix,33.4950665,-112.1687924,New China Buffet,3
7VmvrOkMuarMX_pbrN9bLA,Vegan,Avondale,33.4641425,-112.2730569,WaBa Grill,3.5
iA8Ve2sZKN5Vz3mYKrtCaQ,Vegan,Las Vegas,36.1424875212,-115.142594814,Komol Restaurant,4
JQYkVnUzS5vgFxZgCuW7ag,Buffets,Phoenix,33.4951554,-112.0822129,Thai E-San,4.5
Yevhl8bTwdJuu_LWKv-4Fw,Vegan,Woodmere,41.463018,-81.477888,Paladar Latin Kitchen & Rum Bar,4
VzFpiWA0gu9jOtRIUNXB2A,Buffets,Brossard,45.4620291,-73.467741,Buffet des Continents,3
JWhqCvKTs5vLwIrhrbgx7Q,Sports Bars,Las Vegas,36.2760519,-115.1204204,PT's,3
xzGUXMDKa2xw_TJ2n4WrNw,Sports Bars,Madison,43.1199523754,-89.3243771568,Lazy Oaf Lounge,3
kaxBWp2iyyUmafaD2dgMJQ,Buffets,St-Jerome,45.7593269261,-74.0217049367,Buffet des Continents,3
0k9yGNjHyXaniwK5pfe1iA,Sports Bars,Highland Heights,41.552731,-81.4583925,Mulligan's Pub and Grille,3.5
1Lm1euBdgzxuPGjJbHTudg,Vegan,Toronto,43.6479391,-79.4003492,Grasslands,4
Arx42aGpdfI6XRH9lnKdaQ,Vegan,Las Vegas,36.016461,-115.1171167,GlutenZero Bakery,4.5
hh1z7gy0k3fCdVQf9hZYfg,Vegan,Charlotte,35.1415123637,-80.8759398875,VN Tofu Food To Go,3.5
11jp1_hbr1RTDRJAesFayw,Sports Bars,North Huntingdon,40.327485,-79.716183,Norwin Bowl,4
X-HEtlt_I8neKJdAPJFjig,Sports Bars,Mentor,41.6803807,-81.3052344,Toth's Place,3.5
gQ93Na9yBJghX8HzH7smwQ,Buffets,Lorain,41.4182365408,-82.1990116686,China One Buffet,3
q4TSv7LWvUYTuZxy3-Tu4Q,Sports Bars,Mesa,33.3789701,-111.878907,Drunken Tiger,4
4sgyGcPirkelQfdaFb_oqg,Sports Bars,North York,43.7731978,-79.413657,The Lounge,3.5
m3-DedfwGqtZPz800yY0jg,Vegan,Mississauga,43.5562233,-79.5810743,Buddha Bowls,4
Qc_lVQyMonRhejPp3Ua5SA,Buffets,Toronto,43.8032491,-79.288433,Seoul BBQ,2.5
o5t33JVLpZWf269AEPB95Q,Vegan,Toronto,43.652093,-79.402622,Greens Vegetarian Restaurant,3.5
-zuJkmIjdRahT_yHED-62g,Buffets,Toronto,43.7970053926,-79.2704776265,Sushi Legend,3.5
8nLxiZc7vr_GI6GcFhWc0g,Sports Bars,Pittsburgh,40.4583902,-79.9255146,Buffalo Blues,3
67sq73gTdgHN0atGtIgDtA,Buffets,Phoenix,33.5823628,-112.1498845,Great Wall Buffet,2
MQXZW_c30OdTsLcLkhjzlQ,Buffets,Las Vegas,36.147574438,-115.207608327,Peter Piper Pizza,3.5
CaF9FC8GEBfDDbptPgkgBw,Sports Bars,Tempe,33.347355,-111.964449,Applebee's Neighborhood Grill & Bar,2.5
yxdmX8dXk5Se9zJ4WAW1pw,Vegan,Toronto,43.6559955,-79.3928145,Vegetarian Haven,4
V9klA6JGT6Fz2UpVP_7sBw,Buffets,Las Vegas,36.1047813604,-115.174662673,The Buffet at Monte Carlo,2.5
mofOjB6flg-eAWOFbOkHfQ,Buffets,Champaign,40.1373032,-88.2560119,ChinaTown Buffet,2.5
PmVxbit6HDDsEUS-j9aDfg,Sports Bars,Champaign,40.081322,-88.296709,Billy Barooz Bar & Grill,3.5
m2xeKBhS0szlm7xfU5b8ew,Buffets,Toronto,43.6581797,-79.3815198,Buffet Palace,3
SgoPKzmU5CjuD5ewuoJ7oQ,Vegan,Henderson,36.0551099,-115.0455774,VeggiEAT Xpress,4.5
Dd1w7xR7Xs3bthwusgy33Q,Vegan,Mesa,33.3777544,-111.859699,Lotus Deli,4.5
-qSmAF1bILHpcuqsQMDTgg,Sports Bars,Carnegie,40.4151524,-80.0679399,Manny's Rook Station Cafe,4
Bh5VbI_9msk3GaD0kiKkmg,Vegan,Toronto,43.760058175,-79.412188931,Nanashake,3.5
VS6cBZIOm1-8GjS2aGG-iQ,Buffets,Madison,43.055135,-89.497286,U-Like Asian Buffet,2.5
mmbXj7CmjGbH-wR3j6cD0w,Buffets,Las Vegas,36.1152681022,-115.298301965,Sweet Tomatoes,3.5
ATGZLAWudXt5hQXQ1AVGDQ,Sports Bars,Las Vegas,36.1156002,-115.3011418,SG Bar,3.5
KSTMUvXUN4WuwhpW4jbiSg,Sports Bars,Monticello,40.0255127,-88.5734954,FieldHouse 219,4.5
DtNxNpyxy2ctvxpg-LCS_w,Sports Bars,Charlotte,35.199529,-80.764312,Steamers Sports Pub,3.5
xBqQzSE7XU_3cu24ygSsYw,Sports Bars,Chandler,33.2640196,-111.8580058,Native Grill & Wings,2.5
lFxhaA5tyFxKGtLp7yEjNA,Sports Bars,Toronto,43.648569,-79.372899,Jack Astor's Bar & Grill,3
pfyH89xsKRasjCp1j9z3vw,Buffets,Parma,41.4052183,-81.6917077,Kumo Japanese Seafood Buffet,3.5
Gh2kkOnzieYqe5cVLtl7MA,Sports Bars,Cleveland,41.486324,-81.7055029,Tabletop Board Game Cafe,4.5
gLTCGEGRRHfbPShd5wY80g,Buffets,Montréal,45.475994,-73.585968,Triple B Restaurant,3.5
Fv3jcRVP8WBEdTR8E4l1hQ,Buffets,Las Vegas,36.135387,-115.159248,World's Fare Buffet,2
m_XkXGm4BSnrtiLc1zgLTw,Sports Bars,Las Vegas,36.1439489,-115.1922769,Shiftys Crows Nest,4
DrdhxvpwlZGhwF5vTR_QnA,Vegan,Montréal,45.46906,-73.618356,Maison India,4
3uIXuw878fNjxZ2Li1diFg,Vegan,Toronto,43.6605669,-79.4325733,The Hogtown Vegan,4
n98Gbks3BvpKC8qMFPMKeQ,Sports Bars,Las Vegas,36.1715475,-115.144279,Benny's Bullpen Sports Bar & Cigar Lounge,3.5
7dlCzYnXDaubTAfvgAX6sQ,Sports Bars,Westlake,41.4604712,-81.949171,Applebee's,3
ot_dtez-8ngRgH0h2G24Gg,Sports Bars,Verona,42.9887143,-89.5466119,Monte's Grill & Pub,3.5
6oWlbIpFjGSXd_etc0Z00g,Sports Bars,Glendale,33.5329299,-112.2606911,Tavern+Bowl Westgate,4
h7WwxzzjRaZoA5FWHYbLzg,Buffets,Northfield,41.3135396,-81.5255979,Golden Corral,2
Bux3uz_RHXjYrRdNZSIKBA,Sports Bars,Markham,43.8338295,-79.3542399,i Darts Toronto,3.5
4wqUAWQJuBVb8E-qPM6cFQ,Sports Bars,Monona,43.0701356,-89.3266264,Snicks Sportsmans Bar,4
TrS0RnRkm1wRK0BBWmJEyQ,Sports Bars,Gastonia,35.247206,-81.174395,Jack Rabbit's Sports Bar & Grill,3.5
jlcnzJ_0Sr2w3l7Z9HaVow,Buffets,Phoenix,33.3773472012,-111.997511275,Lin's Grand Buffet,3
WKrCvD-CoDZnCj3nsMCrRw,Sports Bars,Las Vegas,36.013564,-115.15086,PT's,3.5
drIFrAyZnyismS1ArZlmAg,Vegan,Phoenix,33.4949347,-112.0113581,Loving Hut,4
d5n_zQMaVZxFKNnS-4ludA,Sports Bars,Toronto,43.642256,-79.3830636,Hoops Sports Bar & Grill,2
sm9d8q9DJW6OVKeDlVUVKA,Buffets,Las Vegas,36.104581,-115.140343,Hazel M Wilson Dining Commons,3
DZpUH96f1Uomk7N8FlZLjg,Vegan,Scottsdale,33.584306,-111.922392,Grabbagreen,4
7W8Mvi5yOKjccZsIF64N_Q,Sports Bars,Surprise,33.6082331498,-112.357275917,Under Review,3.5
Y7JOip5LLaXc007OqkCg7g,Buffets,Las Vegas,36.1442519,-115.2108408,Pacific Buffet,2.5
s-6Wl5AmE-vtZca2zk2hxg,Sports Bars,Charlotte,35.0913271,-80.845724,Char Bar No 7,3.5
Cilu8Dbb-tTHgEBM4-0vZA,Sports Bars,Macedonia,41.314456,-81.5204229,Winking Lizard Tavern,3.5
6-gL3PfW1L_hAbH56LXqJQ,Sports Bars,Glendale,33.6370840151,-112.201583192,Il Primo Pizza & Wings,3.5
f0FQ8tQDZr6Z2osI-MtWWg,Vegan,Toronto,43.6586166,-79.4422898,Fit and Sweet Bakery,4
jZiCSq7znfzf-0Nu9FEJGg,Sports Bars,Ajax,43.8412297063,-79.0323671872,Rum Diaries,3
gS3vjabS7Hh2IX0B4rwaoQ,Vegan,Whitby,43.8791298,-78.9421062,Safaryan,4
9CGmq4GMEyyPTeNflnW0SQ,Buffets,Toronto,43.6458616,-79.3925945,Debu's Biryani House,4
-Q8F0KbFIK3m3VeGXoCDEA,Buffets,Gilbert,33.329291,-111.7903,Phoenicia Cafe,4
3T1ALFnwoOkNTSpe7Fq6XA,Sports Bars,Stow,41.165922,-81.441388,Beef 'O' Brady's,2
e4oidJPcu__3B7RMZA85qQ,Buffets,San Tan Valley,33.1782234099,-111.585660093,Asian Buffet,3
xYxU8kUwDm6PnWOIo0lB7Q,Sports Bars,Las Vegas,36.1100828,-115.1538714,Hard Rock Hotel's Race & Sports Book,3
TLEO3CpoJ0R7UKHvRb8fVg,Sports Bars,Monticello,40.049686,-88.567102,Monticello Red Wheel Restaurant,3
88jOXax58gScdaRdZZy9zQ,Sports Bars,Charlotte,35.2714959772,-80.8375149965,Candi's Cabaret,2
yvNYymtQ_IOUowEb63c5hw,Sports Bars,Charlotte,35.229954,-80.837362,Sports One Bar & Lounge,3
PYiCDIzavQ6XjIYaEjfLqw,Buffets,Markham,43.8206768,-79.3248349,iCook,3
45zlHi1yyrjpQS_icSi60A,Buffets,North Las Vegas,36.197476,-115.191654,Feast Buffet,2.5
bPh7M1vos_V-g8_s-eHaNA,Sports Bars,Las Vegas,36.1457065146,-115.188303791,Rebel Republic,4
sSExaL8luneZit55NqQ2uA,Sports Bars,Charlotte,35.1686070885,-80.8760010079,Malone's Pourhouse,3
mWaD0dkTSznr2PMTwbxNkg,Sports Bars,Surprise,33.6371031,-112.3351209,Runner's Sports Bar,2
sSEeW-U4N5TxalS58zuGrA,Sports Bars,Boulder City,35.9770240784,-114.838294983,Jacks Place,4
BCv1vW_M3Pq2poEQ6HCxEw,Vegan,York,43.6904523,-79.4738602,Irie Veggie Takeout,4.5
Hky64JGIDwUOv_PaI1BjHA,Sports Bars,Rocky River,41.4657412595,-81.8387973681,Gormley's,4.5
MF31okhXi1PNQLu0MFyYkQ,Sports Bars,Las Vegas,35.972567,-115.1735749,Blue Hawk Tavern,4
zvO-PJCpNk4fgAVUnExYAA,Sports Bars,Scottsdale,33.6335183,-111.9247808,FOX Sports Grill,2.5
22so15K1aqikL9FHt37CSQ,Vegan,Tempe,33.4211371127,-111.925079413,DP Dough,3.5
VLDFjeqpUgWhnVuB_8GuEg,Vegan,Scottsdale,33.6242634124,-111.92449748,True Food Kitchen,4
CwcDRtNgjgM4pLS4o63g6A,Sports Bars,Pittsburgh,40.4509603,-79.933838,Mario's East Side Saloon,3
0iVmcOx02Gxuo4kfcTK-2w,Vegan,Scottsdale,33.497291,-111.9300012,Mandala Tea Room,3.5
mFeonrNcF_i6KTQ2KCVgjQ,Sports Bars,Avondale,33.4673677626,-112.339346564,Rosati's Pizza and Sports Pub,3
QbtJvTQfTFbPqBhjkI59BA,Sports Bars,Tempe,33.335595,-111.907285,Zipps Sports Grill,3
nSQBL7E9JdN40Dcg-QiFJA,Sports Bars,Las Vegas,36.10737,-115.173177,Sports Bar - At Aria Resort & Casino,3
_7hhpjQHxjPi0gNzzMmO6g,Buffets,Phoenix,33.3936908,-112.0732157,New Sun Star Super Buffet,2
KQrgpqBmIsBbdAn6CnfgCA,Sports Bars,Ambridge,40.593082,-80.230831,Tick Tock Bar & Cafe,3.5
kI4fHfmXv_cAAxnOgBso2g,Sports Bars,Edinburgh,55.9569846469,-3.1867771433,Beer & Skittles,4.5
glVCZzuFSnf24UGYsOl2Vw,Sports Bars,Las Vegas,36.1266402147,-115.19954771,PT's,3
98zrbyncBdGRXQngWmSjOA,Sports Bars,Scottsdale,33.5100592,-111.9255918,4th Floor Grille & Sports Bar,4
mLaYeHwh8wm5KT-trZVL0Q,Vegan,Montréal,45.535984,-73.616161,GUSTA,4.5
o1k4u6TCnI_IB1XUG48eCA,Buffets,Mississauga,43.610212,-79.58142,Apni Havelly Restaurant & Banquet Hall,3
wPU0o9H3DHw5aBGVTMRlnA,Sports Bars,Toronto,43.6813701,-79.3339742,Rails & Ales Pub,3.5
0FXAHiDs1Fkr3V_kK8b1SA,Sports Bars,Cleveland,41.4478025,-81.6873042,Cleats Club Seat Grille Old Brooklyn,3
j9HtS2p2mJRyKiNhLP_e7w,Vegan,Toronto,43.6643947,-79.3846015,Pizzaiolo,3.5
R2gNwPARX31w68wjhuJ0zw,Sports Bars,Charlotte,35.2128364,-80.8358184,Hickory Tavern,3.5
XgsIf7s2zM-cC29WUD-NZQ,Buffets,Las Vegas,36.1186319921,-115.20845876,Makino Sushi & Seafood Buffet,3.5
TWFH4a60FDzA4gy49CCtWg,Vegan,Toronto,43.679799,-79.3397466,Teatree Cafe and Eatery,4
9OPozuJpvQ-LePnd7f2eUg,Sports Bars,Toronto,43.8069335,-79.2664583,Wild Wing,2.5
FTRKltZ9x7Q6oj-apyrrGw,Sports Bars,Phoenix,33.5026959,-112.0645933,Roscoes On Seventh,3
ErdKzeWj1B3YrpAH1dh_aw,Sports Bars,Scottsdale,33.4987921,-111.9246237,Firehouse,3
l_kefVF1frmC0xRW2YkvUA,Sports Bars,Charlotte,35.2255945397,-80.8419853935,Whisky River ,2.5
hmYnzs8-aHbltaOOGDgmbA,Sports Bars,Tempe,33.4233735877,-111.940251127,Zipps Sports Grill,2.5
KK-_ZcYPf8lSz2-7GBWZaw,Sports Bars,Cleveland,41.5202974,-81.4867873,Fox's Sports Bar & Grille,4
572rJsNibmJFx3vaWvbJQw,Sports Bars,Oakville,43.4396037,-79.6944255,Philthy McNasty's Sports Pub,2.5
I-2k5ZUwdhrLbXeXWhIxng,Buffets,Chandler,33.306359,-111.88739700000001,Royal Buffet,3
i8x1ZPvmdYGu6yH_wvgNkg,Vegan,Montréal,45.4973726,-73.5745699,Restaurant LOV,4.5
WtLUaAAZyD6vyFXO3xLrsw,Sports Bars,Toronto,43.7908806,-79.4188945,Hell's Chicken Restaurant,3.5
y-510QoccKhLxLL-VN_pig,Sports Bars,Avon,41.4516222,-82.0354909,Avon Brewing Company,3.5
CVgkAFbaqMblKcZq5GIitg,Buffets,Scottsdale,33.6275671,-111.8950915,Peter Piper Pizza,3.5
UZBh9yAggXIpHo2rc63-1Q,Sports Bars,Bolton,43.863649,-79.716201,Brooks Sports Bar & Lounge,3
AprsB5kibAxqt77MeCPy6g,Vegan,Mississauga,43.5534272,-79.5841138,Raw Aura,4
LrO_Xy6lfpbTgFoJcOjY4w,Buffets,Las Vegas,36.19697,-115.256147,Round Table Pizza,3.5
L77jfFw9NZOjurG6ugYHQA,Buffets,Thornhill,43.8117313,-79.4543032,Ginger Sushi,3
tqdL7aLotkmKIMHCczo3Ew,Sports Bars,Fairview Park,41.4614778,-81.8493304,Buffalo Wild Wings,2.5
f2z4RM_ungk_zQwcpZcpcQ,Sports Bars,Phoenix,33.6766309035,-111.972974049,Dave & Buster's,3
qqE76NWrW7HQ3LjlDzw9_Q,Sports Bars,Medina,41.1375656128,-81.8609085083,Jojo's Sports Bar & Grille,2.5
o7SFqdGSl7kTYVneIsDLDA,Sports Bars,Las Vegas,36.218555,-115.255569,Magoo's-Cheyenne,3.5
3qUM5BxoyZ6BayMmhWJAXg,Sports Bars,Charlotte,35.228985,-80.839671,Fox and Hound Smokehouse & Tavern,3
U9hNGJFMh5vZsLMZQNellw,Buffets,Montréal,45.4856741,-73.6912598,Le Tropik Restaurant Bar,3
s913G_9CYXcP5Fzu7kZZsw,Sports Bars,Montréal,45.5076071,-73.564444,La Cage,3
vMH7j7Hl36b0gmdFWyZXpQ,Buffets,Pittsburgh,40.4675589448,-79.8252390686,Eat'n Park,3
k6pWX0v60LIRS2guzkpxqQ,Buffets,Scottsdale,33.5409028387,-111.869723797,Wandering Horse Buffet,3.5
5KsvP10z9InBcI6hhqjjKg,Buffets,Montréal,45.4944659,-73.5747893,Buffet Maharaja,2
kPjXA9lm7nQrn6UuPb5L-Q,Buffets,Brampton,43.7705896805,-79.6600848621,Punjabi By Nature,4
j-NE_pYsRf7UXCevLc5ugQ,Buffets,Phoenix,33.4944863,-112.1737689,China Asia Super Buffet,3
dGCIv6rO2BaltKv4xhIgJQ,Sports Bars,Brampton,43.6524723,-79.7360659,Don Cherry's Sports Grill,2.5
QWEoOvj9qFOuNkq6oBefUA,Buffets,Cornelius,35.4849428,-80.8588933,Village Inn Pizza Parlor,3.5
ytAsW7DYezxMMzqoO_-nIQ,Sports Bars,Scottsdale,33.4987395,-111.9245981,Social Tap,4
0Ryxx6uSpt4TOKYVGBekLQ,Sports Bars,Phoenix,33.5775294,-112.1179486,Black Angus Steakhouse,3
g-nzfTvso3-4c4gkhkmGbQ,Buffets,Markham,43.8188292,-79.3492018,Frankie Tomatto's,3
BSDKbSLFO3CP-uhfcuUCkA,Sports Bars,Las Vegas,36.1486189,-115.332454,Dave & Buster's,3
zPQesAWNB_FuL2Be1pPPlA,Buffets,Scottsdale,33.5384247,-111.8886914,Sweet Tomatoes,3.5
kGqNxTmtKoax_jaStzAuWA,Vegan,Las Vegas,36.1660823087,-115.153225125,Vegas Veg Fest,5
CgCp4FAVXFnEuDavxicrfQ,Buffets,Phoenix,33.3215751,-111.9766942,Peter Piper Pizza,3.5
IIHpQVCSUmgywdX2cFScHA,Buffets,Las Vegas,36.1264133,-115.1949565,Sushi Moto,3.5
h2Gc7ZP0LN6VZWqIRYtCEA,Vegan,Lakewood,41.4769144417,-81.7890876699,Thai Thai,4.5
ZMgBp4XmiEHYAuXKbe1hUw,Sports Bars,Scottsdale,33.6381664,-111.9286273,Tilted Kilt Pub & Eatery,3
LBiHlJJve9UNszu1OHCYhQ,Sports Bars,Phoenix,33.5239444,-112.1515137,Mvp Sports Bar,3
M56l-0DuaNhJ-SCJ1UAkgQ,Buffets,Brampton,43.6912646,-79.6952513,Bombay Palace,3.5
8jm_9vT-tGT-rFe-XckCqA,Sports Bars,Tempe,33.3794391,-111.9403504,Final Round Sports Bar & Grill,4
4fFF8i_YsLFivSDcqMJDdg,Buffets,Charlotte,35.3009646,-80.7537396,Fuse,3
9RBwYraZjl11Wsw_ObxTHw,Vegan,Toronto,43.6543636272,-79.3993415354,Vital Life,4.5
5gC3o2QHCTsowiVrIk7G9g,Sports Bars,Henderson,36.101344887,-114.930145741,Palio Bar and Sports Book,4
pv4zBiL4VmA4L80VDjAFyA,Sports Bars,Laval,45.5690331,-73.7462205,La Cage aux Sports,2
2GryItAj3e0uOQ5m42-wDg,Buffets,Phoenix,33.6401217,-112.1116606,Mayuri Palace,3.5
mh05Zs-_IhwLrIZHekwEXA,Sports Bars,Chandler,33.3038469,-111.9468378,Regal Beagle,3.5
biVQDp3K_vNP1eK5wGZOJg,Buffets,Tempe,33.349623236,-111.947303271,Kabab Palace,3.5
0RMl1Or0qogBga5lCZMxpA,Buffets,Charlotte,35.204845,-80.721379,Green Tomato Buffet,3
3Nx9NCzMTXC6jFgdk2mDGg,Buffets,Las Vegas,36.1241305,-115.0757425,Charlie's Market Buffet,2.5
AFF2vsQmRT4L22AvUsit-Q,Vegan,Toronto,43.6416147519,-79.431137905,Doomie's Toronto,3.5
